event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
HATS-1b_595,HATS-1b,595,0.5261860097570227,2459201.26601,3.44645571,2.5,12.059,19.17,-0.42,5.85,175.52533541666665,-23.354841111111114,2,medium,True,8.70459466893889,False,False,0,31.94,2020.769842082169,2459201.26601,2026-07-30 09:45:09.220,0.0,6.179494720549861,-43.41755196259944,31.044936763590336,0,2461251.9883011575,0.42,0.020999999999999998,none,4,0.6666666666666666,5.85,10.210560216808515,0.4254400090336881,OK,True,1.7453949088561564,1.0,3,0.3333333333333333,4.111378400681667,0.4836915765507843,4,1,4,1,3.3333333333333335,3,2.75,2.75,0,0.41838842975206614,0.6673553719008265,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'high priority target', 'score': 2.75, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 2 observations in the last year.,—
WASP-148b_303,WASP-148b,303,4.692920012103302,2458582.5548,8.803812,3.01,12.04,8.79,14.26,7.95,254.13058291666667,44.3026525,22,alert,True,3.407614792319509,True,True,1,14.94,2639.481053191237,2458582.5548,2026-07-28 14:37:00.647,0.0,29.100801985868667,-6.775918053837226,13.605397394983209,0,2461250.190979711,14.26,0.713,moderate,2,0.3333333333333333,7.95,13.622378603668905,0.5675991084862043,OK,True,1.7135067425998622,1.0,5,0.043478260869565216,6.522284437695853,0.7673275809053944,1,4,2,1,5.0,5,2.75,2.75,0,0.41838842975206614,0.6673553719008265,limited visibility,well constrained ephemeris,high priority target,ExoClock alert target; 22 observations in the last year (well monitored),multi-site coordination required; active campaign target; partial visibility,"{'priority': 'high priority target', 'score': 2.75, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 22 observations in the last year (well monitored)', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",high priority target. well constrained ephemeris. limited visibility. TTV signal moderate. ExoClock alert target; 22 observations in the last year (well monitored). part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-174b_626,WASP-174b,626,1.0148373411812919,2458600.56475,4.2336991,2.05,11.79,7.02,2.87,9.66,195.79401416666667,-41.384836666666665,2,medium,True,7.086001931502406,False,False,0,12.56,2621.471103230957,2458600.56475,2026-07-29 08:37:48.219,0.0,-30.188642147582144,-72.67937526994022,,0,2461250.9415303124,2.87,0.14350000000000002,none,4,0.6666666666666666,9.66,16.46209657316709,0.6859206905486288,OK,True,1.7041507839717485,1.0,3,0.3333333333333333,3.625800579450722,0.4265647740530261,4,1,4,1,3.3333333333333335,3,2.75,2.75,0,0.41838842975206614,0.6673553719008265,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'high priority target', 'score': 2.75, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 2 observations in the last year.,—
WASP-70Ab_1272,WASP-70Ab,1272,1.789193110934079,2456527.37691,3.71301737,3.35,10.79,12.32,2.9,5.0,315.47700000000003,-13.433252777777778,2,high,True,8.079682105015307,True,False,0,40.88,4694.65894306777,2456527.37691,2026-07-28 20:01:15.218,0.0,21.738043354067354,-28.66779138873227,19.211312840447675,0,2461250.4161483566,2.9,0.145,none,4,0.6666666666666666,5.0,6.133422390226644,0.25555926625944353,OK,True,1.2266844780453288,1.0,4,0.3333333333333333,5.923904631504592,0.696929956647599,3,1,4,1,4.333333333333333,4,2.7499999999999996,2.7499999999999996,0,0.41838842975206614,0.6632231404958677,limited visibility,well constrained ephemeris,high priority target,high ExoClock priority; 2 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'high priority target', 'score': 2.7499999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; 2 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. high ExoClock priority; 2 observations in the last year. requires multi-site coordination.,🌍 Network
TOI-2977b_626,TOI-2977b,626,1.2944606538074463,2459780.48366,2.3505602,2.94,12.531,16.97,1.2,6.41,143.92670583333336,-60.35756583333333,3,medium,True,12.762914985117165,False,False,0,24.1,1441.5521928463131,2459780.48366,2026-07-30 10:24:18.242,0.0,-1.4616123155866054,-22.723561148261197,,0,2461252.015488912,1.2,0.06,none,4,0.6666666666666666,6.41,12.437011769994308,0.5182088237497628,OK,True,1.940251446176959,1.0,3,0.25,4.5,0.5294117647058824,4,1,4,1,3.25,3,2.7375,2.7375,0,0.41838842975206614,0.6601239669421488,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'high priority target', 'score': 2.7375, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored).,—
WASP-95b_1224,WASP-95b,1224,0.5793691468904862,2458577.742511,2.18466646,2.85,10.09,14.02,2.43,5.0,337.45723208333334,-48.00306916666667,3,low,True,13.732073316125337,False,False,0,78.11,2644.293342122808,2458577.742511,2026-07-30 06:33:46.711,0.0,11.33205878772092,-15.365864779557137,19.2981028052182,0,2461251.6901239697,2.43,0.12150000000000001,none,5,0.8333333333333334,5.0,4.515794755662161,0.1881581148192567,OK,True,0.9031589511324322,1.0,2,0.25,4.5,0.5294117647058824,4,1,5,1,2.25,3,2.7375,2.7375,0,0.41838842975206614,0.6601239669421488,limited visibility,well constrained ephemeris,high priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'high priority target', 'score': 2.7375, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
CoRoT-1b_4068,CoRoT-1b,4068,0.35319231745270446,2455111.612574,1.508968475,2.51,13.6,24.56,1.18,9.23,102.07988458333332,-3.102141666666667,1,medium,True,19.88113104881134,False,False,0,14.68,6110.42327788379,2455111.612574,2026-07-28 14:17:33.755,0.0,56.628443352255815,14.808835884012,1.8480477256400565,0,2461250.0121962386,1.18,0.059,none,2,0.3333333333333333,9.23,18.305415444695466,0.7627256435289778,OK,True,1.9832519441706897,1.0,3,0.5,4.5,0.5294117647058824,5,1,2,1,3.5,3,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year.,—
CoRoT-1b_4069,CoRoT-1b,4069,0.35327266167464694,2455111.612574,1.508968475,2.51,13.6,24.56,1.18,9.23,102.07988458333332,-3.102141666666667,1,medium,True,19.88113104881134,False,False,0,14.68,6110.423277886119,2455111.612574,2026-07-30 02:30:28.631,0.0,-13.765084970506871,-60.38532113896503,,0,2461251.6864424883,1.18,0.059,none,2,0.3333333333333333,9.23,18.305415444695466,0.7627256435289778,OK,True,1.9832519441706897,1.0,3,0.5,4.5,0.5294117647058824,5,1,2,1,3.5,3,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year.,—
HATS-35b_1096,HATS-35b,1096,0.5743858714785947,2459254.41147,1.82100027,3.15,12.56,14.34,0.11,6.79,296.68825416666664,-63.56559361111111,1,medium,True,16.474462137229665,True,False,0,18.79,1967.6243821368553,2459254.41147,2026-07-28 17:26:49.792,0.0,-19.274446990196715,-44.90160030553652,,0,2461250.3089096295,0.11,0.0055,none,3,0.5,6.79,13.246488876637692,0.5519370365265704,OK,True,1.950882014232355,1.0,3,0.5,6.5,0.7647058823529411,4,1,3,1,3.5,4,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
WASP-87b_1696,WASP-87b,1696,0.5790850999048854,2458396.33927,1.68279423,3.05,10.73,9.08,4.63,5.43,185.32469166666667,-52.84083305555556,1,medium,True,17.827491600087075,True,False,0,33.65,2825.696583105717,2458396.33927,2026-07-28 20:34:46.561,0.0,6.281893704956327,-18.08931973348737,35.68083601986526,0,2461250.2741500116,4.63,0.23149999999999998,none,3,0.5,5.43,7.283460809916701,0.3034775337465292,OK,True,1.3413371657305158,1.0,3,0.5,6.5,0.7647058823529411,4,1,3,1,3.5,4,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
WASP-120b_750,WASP-120b,750,1.0034188756446971,2458541.73453,3.6112671,3.59,10.96,6.93,0.68,7.23,62.61606625000001,-45.89821527777778,1,medium,True,8.307333456448015,True,False,0,24.78,2680.3013231516816,2458541.73453,2026-07-28 16:25:02.289,0.0,-15.513967165765385,-56.018750316519764,,0,2461250.1007209374,0.68,0.034,none,3,0.5,7.23,8.543125575330409,0.355963565638767,OK,True,1.1816217946515088,1.0,3,0.5,5.992200036934404,0.704964710227577,4,1,3,1,3.5,4,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
WASP-181b_461,WASP-181b,461,0.6453660787991574,2459166.79292,4.51950074,3.07,12.91,20.62,1.2,7.4,26.79324833333333,3.1330269444444445,1,medium,True,6.637901335978098,True,False,0,21.65,2055.2429332444444,2459166.79292,2026-07-28 18:46:01.379,0.0,-44.638964767057956,-58.43156191719645,,0,2461250.3639048496,1.2,0.06,none,3,0.5,7.4,13.146710921411074,0.5477796217254615,OK,True,1.7765825569474423,1.0,3,0.5,5.491370400793429,0.6460435765639329,4,1,3,1,3.5,4,2.7249999999999996,2.7249999999999996,0,0.41838842975206614,0.6518595041322314,limited visibility,well constrained ephemeris,high priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'high priority target', 'score': 2.7249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
TOI-4463Ab_680,TOI-4463Ab,680,2.780213038167807,2459291.64004,2.8807198,1.86,11.04,12.12,3.12,5.0,279.3581516666667,18.729734166666663,9,low,True,10.414063873897073,False,False,0,34.04,1930.3958128900267,2459291.64004,2026-07-29 00:41:19.962,1.0,80.45252661448913,43.102593348647964,1.1274087587486987,1,2461250.4703699304,3.12,0.156,none,5,0.8333333333333334,5.0,9.311568654272005,0.3879820272613335,OK,True,1.8623137308544009,1.0,2,0.1,3.0,0.35294117647058826,2,1,5,5,2.1,2,2.7150000000000003,2.7150000000000003,0,0.9917355371900827,0.6446280991735537,excellent visibility,well constrained ephemeris,high priority target,low ExoClock priority; 9 observations in the last year (well monitored),no special coordination required,"{'priority': 'high priority target', 'score': 2.7150000000000003, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 9 observations in the last year (well monitored)', 'coordination': 'no special coordination required', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 9 observations in the last year (well monitored).,—
